model,input_family,outer_fold,pm,target_id,lag_seconds,context_windows,earliest_context_offset_seconds,context_description,threshold_hash,q_low,q_high,n_train,n_test,n_train_subjects,n_test_subjects,train_target_sample_hash,test_target_sample_hash,train_input_endpoint_hash,test_input_endpoint_hash,specification_hash,run_id
torch_lstm,sequence_features,1,stress,target_stress,-10,10,-100,PM(t) <- EEG features t-100..t-10,bc3be14a13e7a39ebeab010389e1c408e3b117b37aecad2317d7955676362ffa,0.4029856666666667,0.461275,15261,4670,42,11,f11bd36835cddcbe0d0d1ef5972f0f8e5f5e32880d44951660b83bb0b25dea82,9b1e18b1b56344cc53483e31599ca852fc44a42fe2db61c1bc8cfd64b9c9018a,5111f78f81579979ed10e73c56c15c99b662b1a4a91307957511b61966dbfeb8,82c21cf30de112469971f4e0703d06c7f9e9f36cd8492c214d44bacf02221b2d,8c22cfcc55d033ea4c789a98f745e0377c06b573f65b085e92b0308a4634183e,torch_lstm__fold_01__stress__8c22cfcc55d0
torch_lstm,sequence_features,1,relaxation,target_relaxation,-10,10,-100,PM(t) <- EEG features t-100..t-10,38b0c29f91cf04074516bcbbf6cf6e9362b22718f7ac54fdbe5adf6de43d5d14,0.25662399999999996,0.39230799999999993,15503,4644,42,11,e77ed829d71ed9ac06c1ee8e6c6b266f42ce3a87ae373516b5232fded03290a9,bc84e731363f3568663145f3f13a3486f852a97ef07ad010386746d3fcb0a51d,a21e4f56c65b50fb430019dd4f7995f8fd1107cabedf7d3557b5589ee8579c57,1651d7caf08a2054d98c279227fb7fe21cb56256b20d6eb1ae40ffd2e00f61c3,2ad3e56ea9ff7df8437da9ac99c6c132351a873a59f9134606d8b951c26610e0,torch_lstm__fold_01__relaxation__2ad3e56ea9ff
torch_lstm,sequence_features,1,interest,target_interest,-10,10,-100,PM(t) <- EEG features t-100..t-10,bd39db4c19d9f742cb059d0566f550cf160821412eeb67d3cc0780042dbd7317,0.480751,0.5305233333333333,15281,4458,42,11,9da7326f78c38ff543fbb922febe89520c1ff5e22c0bf61679d5f8799c056e4c,a0e34296ec65deb14bc03518835f06d39af4c2995aa2c51aa577a4a6ca76b7a8,3783e792e169d109c983bc182efff5db76e698790b5320d63533061367d40e92,d3a725dedb9b2375f2e4149fa8651475c0e9d0544811155a8172d15458a178d6,e9d7142617a4fd7cff9ee4b4819c90fbef46834706dba4a998b46ac8b2f4055f,torch_lstm__fold_01__interest__e9d7142617a4
torch_lstm,sequence_features,1,focus,target_focus,-10,10,-100,PM(t) <- EEG features t-100..t-10,7d71bb99b3a559d0df0aa3bf8b195bafc98a0dd046a82039a430a2fa4892b0d0,0.368801,0.4654386666666666,15320,4526,42,11,2988df718d7623df09d1d295278bbab5cdef554d53823e3ba6016ca649ebeadd,b8f216cddcddd47abd7dd6fc3183dc69bf119cc91b9c4e82bee68cfe4ba8686c,0b894325fee67413f1534ca2f8a4ecd6f8d5e9d54b99a0264f22dbb201283945,ad8e112e70161a72f59927633262787a285370e3403c5a4f7214f15f6ab8e30d,47247b54b250a9e6d5640f1286290e01e825a42899621cce83595ea9dba4731f,torch_lstm__fold_01__focus__47247b54b250
torch_lstm,sequence_features,2,attention,target_attention,-10,10,-100,PM(t) <- EEG features t-100..t-10,05b80bfaecd22890a7e360375d08013c2763762bc191dded6a0bbd75f29be07f,0.409755,0.5089703333333333,15360,3654,43,10,77cebd465a4716a4e00dc55c5b3389cee48005b315c8b1027e60c18439ca30d9,a3ebc02ec3767dad4af369512b2eb070ee9e2bbc0224438333bec9e7a41c810a,865dbd4bdaffcd2d9c86f37362cb6ac65643d7246a8f06482ed96df6253bc530,a96e5b627433c185894c56797afdf9c5b43065f3c7027558302151a7b0059a6b,220edab733bad934cffa58475cd5d414d59405a72af34e465237e6c9d525bc8d,torch_lstm__fold_02__attention__220edab733ba
torch_lstm,sequence_features,2,engagement,target_engagement,-10,10,-100,PM(t) <- EEG features t-100..t-10,96921223f37aee74e8576505e04d8d93656b6d22365a8c1e79d1aadc606e3780,0.572122,0.682083,15620,3657,43,10,1049b437a7b429687079327c9e4b940cb913dbbb2b26b4d66c8730f7c9b57736,440ff0940650eb12acf0dd13f0504875a80cce890af3d416dd18a2e868228165,c04403d7a2f9be6a03cf788e44d1c38187f2bbd3c5b908bed11adbc0282b4ec6,c74662013d2edba15ad6c8eee2b1cef96b32d36b89ee216a1ca90e81d5752afa,44db12fb6daf8ed1188c08123ec9f6d57f28b8046be18d755140768d95d73f55,torch_lstm__fold_02__engagement__44db12fb6daf
torch_lstm,sequence_features,2,excitement,target_excitement,-10,10,-100,PM(t) <- EEG features t-100..t-10,8cf290447cc76b4db2bf7811a784e38768237f66e910c108ea9bd99fce1b2673,0.194812,0.357134,15790,3976,43,10,baab3c167df2c8285d603acc26e03b68cbb1ca212a442e3bc6ab9f953265b17d,bf5a9849c7be67cbee29747f8b507c9d948f122bcc1900a6a35e3d7339848f4b,0a87dbaa8aa6a6a053e44aad53fa9ed6faf5001d0b56fd2084f60db51012fe47,f417e61cafde5ee51fef95b15db33994a48c4fd338440180382d27b18e38dbbd,3615fa45a5ca3dfdd835ce5cd99a9cf505b8c27fd4c4ef854b9aacc4c38d9933,torch_lstm__fold_02__excitement__3615fa45a5ca
torch_lstm,sequence_features,2,stress,target_stress,-10,10,-100,PM(t) <- EEG features t-100..t-10,f31c8981acf165f01f66cc01c4f2b2d6927c370f1a035493f12dece19b93ba49,0.396448,0.461981,15688,3241,43,10,d74b91a34bd550d96a0a429cebc51ad560189833e836941d1021e766204f8d39,d1198122f3f9a5f7663c6886c0af6127bad00e5183cb059cca0665b13ef38b3c,680653a8de97be239a14f527caf1fb44864eb7666fcd4a2498cba40aa60be4d2,c2a0ebf18e3b22e3d7ad52f01a7584a7b5111204576612aa30a3b3380b191c77,c9118644a417927fddb12a347d3f4ca3eaee344706ddb014077cc74e09b70854,torch_lstm__fold_02__stress__c9118644a417
torch_lstm,sequence_features,2,relaxation,target_relaxation,-10,10,-100,PM(t) <- EEG features t-100..t-10,7656df549309178054e578a36ceed79ea658632f163e5e508467b9011bdaa756,0.256714,0.404291,15888,3700,43,10,7654c0da0df3bb307d362fc4e8bf848f4abc439c93d71b38aa0df8ecaf87029c,90f672b35b8fb332d1c7f8634f9080d0b63fb2e0a08d08313cba9ff85b7078b1,ed4b4167469989b7ce1f5588c008770116da4df6ceb5709a893d103e7c260923,85c298f16e97c43644437b7b42d1280ceea2dd354b340cedad261f8cd1116229,b615246cc4db0e6b6524e815671584331f75c2d0310ba2ba85c0f36b4b629000,torch_lstm__fold_02__relaxation__b615246cc4db
torch_lstm,sequence_features,2,interest,target_interest,-10,10,-100,PM(t) <- EEG features t-100..t-10,a6f226a94e84838366c4cf62d5dbcdfa343d2e4317631dc9cd843403760f8fb3,0.47714,0.52968,15692,3488,43,10,6431f6599ee63b0892e62c3399824da63288697288c9ee5ebe6da8a617c886c1,b9cb3994af30c22ff7c96c12a4868e21fb5f700c0308b0577b9abf34589f08dd,a44e6d9fa545ab1cf62adb5e045ac4ffe5bd388272a547a74020c9b10b515e50,4e30d4fc194fed90ea355e5368ea9d351826ebd4a280a2f160093026656d7332,a392f642ec089a4717d62ea07d11e60c34770993e68bf127f69005d4f517e370,torch_lstm__fold_02__interest__a392f642ec08
torch_lstm,sequence_features,2,focus,target_focus,-10,10,-100,PM(t) <- EEG features t-100..t-10,74e34c54e7221dc6ee613f5b9c86caff220ef215c764f9f3f1457db68a376147,0.364693,0.460551,15705,4047,43,10,bd8e4951fd20caf368bb6d91dbb6cb17363e9cee8ddafb4da24e5260a35c80bd,a6a9f812da8fec5c9ea03718a3d9dc2affcddfb3f3764129d3c8dd9197eed367,cab4123b8234ff750337c48265f4935dcbe888774929c6b5874f1e1756fd0b6f,ad3341e5e8d7931f698bfe1a667ba7410391140d662d1f9ffd0ba7fbc3570b42,a38c19add26542cb6902ef09f949cf73f268bc1a4a6a665255792bb4e9de7885,torch_lstm__fold_02__focus__a38c19add265
torch_lstm,sequence_features,3,attention,target_attention,-10,10,-100,PM(t) <- EEG features t-100..t-10,d9fe93c98329da3f22770036d5d5bcc1723fbbfb61707901d1eaef4a7001f95d,0.407012,0.50364,15265,3909,42,11,d68b7a6488e8fdcff273f9a45dc229248f6363dbb00f2862289f5099c4863dd5,989a887d792b95a60f191094ffcf877c22e35861b74a764d9a0c007915963ce6,d728d8584e8a911eea5893b8e147ab6b8602adbf3a8ced62a5d2a75b7a0b8e43,76d96fd3ff1b89b99d4cdf7287476a3539c70550b433892b9bcceca1d917601f,85a3ae1aaee635416705cff9f58dd38b249605032fc19147b2efd087243e17c5,torch_lstm__fold_03__attention__85a3ae1aaee6
torch_lstm,sequence_features,3,engagement,target_engagement,-10,10,-100,PM(t) <- EEG features t-100..t-10,a74a573473ef95d46567294f0aa220d0bd8b428d9a9120f4a96756b0c84d9f51,0.5875743333333333,0.689116,15768,4025,42,11,398229ea50cc9489f91e72673fe2ac6345f0ef68aa23f34a03e93b9c0449c524,d276e60c2bba43d46c54d0d59c969552424e8e2866690e03d816bc6eb6de137e,b0a310750bfccb2280fc4fd230bfdda00b5afc3ae1a394676c8b17ce1b421fc8,597e8871d21a877d9f6dd1fb2d6dd4c90cdcdeeab03973c8b060da14d6769ab7,3607053514cb7e20bc0d671de7c116e614b5525f1c0b0cd2ad1fcfc3262f2d0f,torch_lstm__fold_03__engagement__3607053514cb
torch_lstm,sequence_features,3,excitement,target_excitement,-10,10,-100,PM(t) <- EEG features t-100..t-10,fa418d56645cfa9ab67032bef122ddca9f2bf2af811172bdbe6b172d6197f493,0.19379133333333332,0.35695933333333324,15900,3799,42,11,149643e0132fd3b826dce38800b4f728afe3afc56a88e00ffa346c738a4b7bbd,f693064cc4a73bb1a34e8da3cc0c5b3e8c7fd1c04134d180ee21990e842ae24d,2d993a930a715e03315c996e2fc6dca3952d78ab09044b3fd84d1b75629a7726,fcfbbbd3e3c3a709994a92e18927c89bc1c3ccac643be985550f80049c5290f8,1f889af9abcd5ddd047a6d2d908d5c66729e0e79f095afb75469947b31fe64e0,torch_lstm__fold_03__excitement__1f889af9abcd
torch_lstm,sequence_features,3,stress,target_stress,-10,10,-100,PM(t) <- EEG features t-100..t-10,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,0.405259,0.460463,15759,4624,42,11,f6178421891da0b189cc92059c0e677631969dcd6e30274d0ff663664b39a831,7596d48e00e9fa391e0b9ca8da3ca0bad9c5887866bebcf4cec50e0c69e215d4,3367ffeb186fcc09a37d29aaee391cd45685ff90fd2d4711d61f82fbcda59e02,61b2b8ec2c5fb8277e5834cfe19444be637c994bd19cd9f5efc382ebde063d4b,f26812a7f90b11f12699d8acbb9385c6090276dde12203b92b6a0b65d91cf041,torch_lstm__fold_03__stress__f26812a7f90b
torch_lstm,sequence_features,3,relaxation,target_relaxation,-10,10,-100,PM(t) <- EEG features t-100..t-10,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,0.25428966666666664,0.395869,15984,3823,42,11,f6a9a7579caaa5d9beff166635ca68e98b1d25efb9aac8c9df983300dd57b6e8,4b3b03b908f0b0ee1af625234d6a76e46be70bfbc1ddf4c045d07dd4db1f0df9,4c3c09fb2a9201b0278daa5218fa212f32319d0870185bdf2fd2eb6e4938d5e1,f8ca926ae071ece97f7d67f272ebef47ac7608021ea46578d3dac627d1a82383,7188a130c2ea45a96cb693fe5d2818318862f3019e7d94bde9478c0c0eb8483f,torch_lstm__fold_03__relaxation__7188a130c2ea
torch_lstm,sequence_features,3,interest,target_interest,-10,10,-100,PM(t) <- EEG features t-100..t-10,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,0.480798,0.5285816666666666,15772,4275,42,11,a3e127a81a1dbc4988c9c82cdaeee48b47595200d5b896417b418f1a78040e9d,04929eb3183baa31fa159c754b7360dc607f8bfeddb51cacd7c82e27eceda3c9,61c6c8df8ec928543c7b55921417eabac0028cb7c0fd9d2152cbdfb18a3c0b84,9fba1a99a6c76c1d27eaaf16b5eebc41ef79a60eff894b713e66acdc7a2e7467,9475492babac1ff21d88639a77c7bb9af54377d5f0bafa56e4be7899a300b0ea,torch_lstm__fold_03__interest__9475492babac
torch_lstm,sequence_features,3,focus,target_focus,-10,10,-100,PM(t) <- EEG features t-100..t-10,0c7365a9f52cdea7f5ff5bd02009df8f23994345c83ad7446745f49568834711,0.3654773333333333,0.46152833333333326,15827,3942,42,11,e857e23b1935c1e52f585a2a261ecc7c50a49fe68a5475c6477aef12a6dd8acd,9ee4ca4fe8e2dc5be45091a4578e257a77fabc02e7794a1ed43c4e76bef6bcae,aa440aa5313daca0f59324bb101a020d573c95894f83e27d09d9d69f392f99fe,e8d4247107a69319c54dd4107c1298eff455837ccdedcf1c9e09253195b1d282,850254da888a9463ec1376324942699cd87944637086da1a28003b776694fde7,torch_lstm__fold_03__focus__850254da888a
torch_lstm,sequence_features,4,attention,target_attention,-10,10,-100,PM(t) <- EEG features t-100..t-10,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,0.410495,0.5079906666666667,15424,3721,43,10,8e8db65694da89070a8ad83f541c0fa54a532b27772c67f507b75cd39c4f5136,3363fe63940bfdae1e6c39fbde63aa5e2fd269416e488d7d7dab747cee9fb83f,16dd64eafb04d2335f4d152420eb67262eb5629a8a0c8bd2270c0ca42f78aacb,bb10ba444fb273e4186f209e1cfb451a887e5e794b42efaea10c11a6363fa2c8,dfdd27035e700735c14d026f7f4fee96de79e359c30b931f3a28398625aef025,torch_lstm__fold_04__attention__dfdd27035e70
torch_lstm,sequence_features,4,engagement,target_engagement,-10,10,-100,PM(t) <- EEG features t-100..t-10,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,0.5819393333333334,0.6880023333333333,15902,3534,43,10,039b017512d677764271315885a4370f1b19c53cfb167cb1a23856ff2c760cbb,74a7be6068b3a0cb731706cba451d25deb8d18b89033e4532d8dc75dea9c989d,238724f5eaf250a12a0b8434cf082ff1c72ed726ab7a934c89f615d7670da2f3,989efbd569bfc04aef6386e059b0aba3d29aec9988597cf1299a61b1897ae7f8,a1244b760940c7393f6d66c24b7aa65f1007223ef9b985e817e23f3a44b2659e,torch_lstm__fold_04__engagement__a1244b760940
torch_lstm,sequence_features,4,excitement,target_excitement,-10,10,-100,PM(t) <- EEG features t-100..t-10,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,0.198937,0.36487366666666665,16040,3810,43,10,77b900fa4fbd50c7e5e7215822fd4fcc9f046764e36c14dddaecb68b876684b0,c0ff02a177cfd57f1d486439d917a232b5aacc50e4757ae712f1d8ec83d44711,ee711d307c8fae7fe6bc0346249e836acbd229a78d016a3aaab55bcb42951e9b,3200f77c764eb39585c68b8a432a76c1bf2881e2f58fc8ab509d95a9905ac9eb,0dff2beb998451814181a881f7f3d700097d7f01fa90a7219a5d2f7482913856,torch_lstm__fold_04__excitement__0dff2beb9984
torch_lstm,sequence_features,4,stress,target_stress,-10,10,-100,PM(t) <- EEG features t-100..t-10,27d0b6e27ea4a69159776babe88351288b3e08a8b6a0e0a437af967ad54f9cf0,0.39695366666666665,0.46365033333333333,15944,2832,43,10,e3deafd7001f0c7ce42d0b0daca01bbb2ba2cadf31bc06b31ae05a09be999fa6,bd6d73c1f45012b8911a2aa4fa92af92cc06aefc12b47395c186038892e3260d,2bbeba1cd1d5084e26b518882f7e34dec5984d9c100c38e7a10d08ae4b1cb3bc,4fdad3476a2622a4342494aeffd26e146d42bd1d5afb3333e0504d3f4e213fab,5bb6e9899d55d4de54ae74533f81de1624a083db2bbee9902e3ae2ed3f09216f,torch_lstm__fold_04__stress__5bb6e9899d55
torch_lstm,sequence_features,4,relaxation,target_relaxation,-10,10,-100,PM(t) <- EEG features t-100..t-10,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,0.259306,0.403906,16165,3682,43,10,4bb7f060af57a0e0240f59d45cd8a8dd1e385f00aebc7ac14648cebd2b8c1398,0607a52e628a5a6fb2b73c6d5c76f5bf40c9d8ac0740b245964ac36cdadda198,d7b3a7b7997f8867906c53ee1e7a0a238e229e2f47ab23e565136cb3c07d2425,c8bfda4357d23e5542cfad44a5fedadbcf949625f4eabcad1d0c633cd5b9b24d,ddf5e07db425bc4f312b48ad40799aae6b3b04bdec01a701e682e5dc105e1664,torch_lstm__fold_04__relaxation__ddf5e07db425
torch_lstm,sequence_features,4,interest,target_interest,-10,10,-100,PM(t) <- EEG features t-100..t-10,c4110c8ecd8ea7c835b8ea571bfeb6ad10ec8d02d986bd0e2c5b9a70c03e3241,0.4793536666666667,0.5286693333333333,15959,3818,43,10,5d2923d470ffaa6748a718e99a152912381719ae4ee5d010039063a0544cb306,81cfac1457b11c78cc03cfb00c7174d056a22f0c8cbaeb1b27a2cbbe9bf756c7,e5e91848a87cbeff3e6556e34dc338bc9818cc9eabbe5fb21b5f656dace18471,a73e32db033cff7f6401e281a7e8720fbe4caf0f2321e5867c1770368b2d1b7f,92169030fecf9f76a1ffd0089b1eaffa46d2e3eba34ec80b52fa88e9114f611a,torch_lstm__fold_04__interest__92169030fecf
torch_lstm,sequence_features,4,focus,target_focus,-10,10,-100,PM(t) <- EEG features t-100..t-10,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,0.365106,0.46338333333333337,15990,3603,43,10,51f4c135e03d133dd3e4f09f27fbf49dadbcc59145e6b3e65abba4cfc6643b11,10634789403fe9879056ab2934a7f114987d6407dc097e00635256063ab2dc9c,8a1dd2e940097de663ed4311b845b7bca7cd79fe11dd5c0a7b48a04cf1df4fb8,6ddcbabc54e603c78ca8beb477f979929d7fc00e139e50341b54537e33a61135,5aebbb37b8566e43b267441112b32a60f2ae38fb44a35d89411cc2fbafe5d783,torch_lstm__fold_04__focus__5aebbb37b856
torch_lstm,sequence_features,5,attention,target_attention,-10,10,-100,PM(t) <- EEG features t-100..t-10,2f86d0e8c455b4f21168d0123e21d085836ed48610878f7e823e2e4fab91a878,0.408289,0.5064886666666667,15382,3675,42,11,2a7d1e561effeaad487783807e5137aa5a627e054dc3eb15d17293065b140333,4fa85c929baa151bcb1726093e4db9f1dfa05d8e7622177c07323ed7e59c039d,a273368325c296317c15debce95a30fbf459bd4ae72940a617e6fbe66d1abc16,e80f5f22dab88504b4f67d03c1b2687b07c3593031928c167454943badc1b717,1a3e476f137b1403e5692ca56afef80bc48ef7ce210217d64441a4c4b4437a0c,torch_lstm__fold_05__attention__1a3e476f137b
torch_lstm,sequence_features,5,engagement,target_engagement,-10,10,-100,PM(t) <- EEG features t-100..t-10,fd819c1414dbc4a71c004ee2f223fde45d23c5e1a929dfb308519bdd81be5cc8,0.5812246666666667,0.6832976666666667,15793,4056,42,11,7b80cca84fb23604d37d1b190926c28cf9e422d406b04f037e535cc0d2d0c557,87f1575b35a3ffd9a6bb7985b6b487620e2f123c50f9b68dfc18f29615d95b79,9b32b2cd03c230388808f95c52b7daf741decbc9be074a4f058c3b25f46b0629,5acd71adbc2a88743e53e77afa7bb1c463f4d7b00b762131054bc391ee5cef29,529105c566f4fb8de3e87e9a2837bb6ca12a9cf63d848e3858f005c1829e945d,torch_lstm__fold_05__engagement__529105c566f4
torch_lstm,sequence_features,5,excitement,target_excitement,-10,10,-100,PM(t) <- EEG features t-100..t-10,e83502bfb241187a15bbe01f2a2df8a2dcfd119976c2c47635b1515b95a004a5,0.196205,0.361125,15980,3746,42,11,3317afb7154742b2ef541993dcd9841fa46ec0823b0a58a5437692fd31f8d8e9,1aba059c379a70f8e0e66ec883a401f537fcc5489d79ec87d78a15173d3f7613,914222f44b0c63b6b4e0552899df314d51aeb4980f27a1672a600aa692fddb58,679d17955dec14a690ed9ede2385903667feffe54a346a32a024110fb439f9a8,8806a688f916b53fd3b3c85ee2dec6345b99cd4177e927a5d8a3ee75ecd4ebb9,torch_lstm__fold_05__excitement__8806a688f916
torch_lstm,sequence_features,5,stress,target_stress,-10,10,-100,PM(t) <- EEG features t-100..t-10,f830184ed4091f7c1893003e91eb518737ed15e8b5f007bf46bf30fa7cf23cdb,0.4021516666666667,0.4598493333333333,15836,4168,42,11,a943e3acf45ad3900024ab76367962b8f0c2a1147f783e65c6a1decc00c41e3b,a345bbdf52f4a3d0ffd186f0934f8c664b2f7f3b385058a1cb7010bbe0cbd901,f53f395b8aed3fcc6b60b7642cf32cac9cedb5e388f9eaac4acdd6b30e33c884,8b2e0f9ddda74527036b9cbbf6ab83e6817d71f0d3cc47bc921161849f3efe31,888ea431a71ca402a0ceeb3070df0b3edbb64cd6408aa1a5dd61dc5c29526083,torch_lstm__fold_05__stress__888ea431a71c
torch_lstm,sequence_features,5,relaxation,target_relaxation,-10,10,-100,PM(t) <- EEG features t-100..t-10,a638d2bb20962ed825b35f176b1a4005a8304bfc01370b1636d6ce403b817a6a,0.256914,0.3938446666666667,16049,4059,42,11,fa3860f8e9536c99113588b43cf85d95914a028e33991597f8f7abe69e33df27,b84237f379d804a62498ef2950f960f1fcb39d08de9989d97f60fe6e558070b3,d07e81edd1058ff00a1635b776149e1c450603a62ebded465881b28b9adc88f3,8810fcade6d6ba771422a9262e2ea0c3121fd5701cb5cb3c3e937e359b2c5c78,75bb6e06f8563a83e97166245c0f919956ea08f0bead9162422cec0db4a55bc2,torch_lstm__fold_05__relaxation__75bb6e06f856
torch_lstm,sequence_features,5,interest,target_interest,-10,10,-100,PM(t) <- EEG features t-100..t-10,df1d4a9a8a978ee0e3bcd8ba820067c8fc420fd3f5f02f8d6b88fa7e63bbaac1,0.47852433333333333,0.529754,15858,3595,42,11,e7f5119708193b9b96b45280d7040f6cee1ed6730ed51a0ed6d7880f0b7b3393,2dc745550248ca3d5d0222c38887456f0048575f473a10d25c07881a35c99224,c324e73f6748a6c907022dd21d8b8300f84fef6e6020a3d49597acf766f2845c,bb1a3a69cff6fda38205fd9aed18ab63a4f69d23da16db634813c2f014f16fcf,7ce5d187e617aacf1ea0c1c0441f94f2aa90d79896fe536592fdd604957a5511,torch_lstm__fold_05__interest__7ce5d187e617
torch_lstm,sequence_features,5,focus,target_focus,-10,10,-100,PM(t) <- EEG features t-100..t-10,d1251c35ecfb7ccdf7b0d7e26663f103bb7b943f31fc83ad844ddbed424760ce,0.367191,0.4675926666666666,15923,3573,42,11,a36d91760f027769f11697e1a86b46081646285107362e31bca8fc08923eade2,875f2b7a50dd4534041a99400f9fbf92de681283546d716970f7db6b706110e8,4204ec11b51e357bd497021363341a70d1bf172711edb1a875aa7bfd2159abd4,772bf6ae41bce579ce6641c9226ed5c88dccab3b3a29d9ea2d361bae5103980a,3d44856c1eeceabea2f0ec64686344691ccce16d889f2af29f8c90ee75f40d9d,torch_lstm__fold_05__focus__3d44856c1eec
torch_transformer,sequence_features,1,attention,target_attention,-10,8,-80,PM(t) <- EEG features t-80..t-10,40889ed77c7a49254028614aa69c424c2355cbd1baaed50dc47082b1864510f7,0.40640833333333337,0.5057536666666667,14910,4145,42,11,cefc466c72dd82af884a11f10264987d9f440aa4c16091f4f4c46984f417f50e,ca90ca05183adf3501ebdd413c697337aa2e36cb56cf9c2e802990296cb81320,e0e6d120a2d2b2b06d79b39c3c45b1756128eeaf99a1f9fab42f69496d020444,eab9d53a24bc477c0486aad1d9b50bc2242165d194533d450811d5b3e2d2369b,784a2e12a188b633aff5405bc038972d71f46f689fa5b8588bd7922a2a7fdbe3,torch_transformer__fold_01__attention__784a2e12a188
torch_transformer,sequence_features,1,engagement,target_engagement,-10,8,-80,PM(t) <- EEG features t-80..t-10,7d374ea6928381e1ee56d96473fa6567757f8df43407f81bbd24c398d82e419e,0.5800476666666666,0.6855443333333333,15378,4364,42,11,20b4b8a5e7418e0c1a9a955d6028f666db5ef9b3421f4647b09776b24e994f34,b5f6849845cdbe60feb9f8be863fa820f958b10a8695b67426d934bb82a379a9,bf14e5286fe4980d5c746248eed0463a49d0b99dd26ce11e9b1a32e57d5084bf,70874c2272ce60d0a7e3c263f6a68be86da6031aa24c7223fbb50d6ee1959bd5,e8427c2862468ede3653fc5b1cb36fb8b4064ed164a8ca4a9cfea0665cfeebfb,torch_transformer__fold_01__engagement__e8427c286246
torch_transformer,sequence_features,1,excitement,target_excitement,-10,8,-80,PM(t) <- EEG features t-80..t-10,f13db677a8358b59d7e0528258ba7ff9bf95b5314741ce39a724cf74d183ddaa,0.198928,0.3627136666666666,15515,4525,42,11,fce3b629755624953e2fa868fc640a6e8b30ff0311e88d9cb094831ef520b14a,01975a0502a028e17ee9b39ad5612898115f3a18528dbbef547abd0e6334d62c,c8b514028037106536d202daf9ef5496e2a04d710abb199873fe47e9b91aea07,b37d6e0d5d0a9d73900f8430a02307efca48b42575b94221f41d3902ca05d586,84c7c71c37bd420875696c6c18c73f25c1d5318971654a5d199dc82dae6af15e,torch_transformer__fold_01__excitement__84c7c71c37bd
torch_transformer,sequence_features,1,stress,target_stress,-10,8,-80,PM(t) <- EEG features t-80..t-10,bc3be14a13e7a39ebeab010389e1c408e3b117b37aecad2317d7955676362ffa,0.4029856666666667,0.461275,15395,4716,42,11,4836083400a243eab0bbb94d2a5720ab7a28fc35dce52e130aac8048cf600ba6,422cd3fb68c9faf35ed551b970b46faaa4eda6f0f9a7686f6939cc587a0d7523,282c0b7b6096d12ca80ac2d815a430ad58750e65a3120de84619274396da0225,f05809cff3acf5d60d9cf29a47f01fca1f44a35894e4da3e20fc15fc323c61ba,b491bf47fb8fef63561c4c3ec402492b94b3c58cc821b994f6696ce939e7e456,torch_transformer__fold_01__stress__b491bf47fb8f
torch_transformer,sequence_features,1,relaxation,target_relaxation,-10,8,-80,PM(t) <- EEG features t-80..t-10,38b0c29f91cf04074516bcbbf6cf6e9362b22718f7ac54fdbe5adf6de43d5d14,0.25662399999999996,0.39230799999999993,15591,4676,42,11,14cdace2be2ce5e37692eb3a7a690c1727804e50f258df903a466951ccf0080e,b4bf0ca3ff9de8d25f38d8a19a99da8d157d7632d2da941e7c4d8adc462d3337,256972d2b77b40651cdeb0171097cfaeb0da6fe3954ba7cae8e278758cf5c8da,c70a640839a41a27454db6f949ce78dd771bdcba3af17e5029437e181b19a954,39e7e9e242b9ef8713c379954eb2b37dec823c6429b935438df32b068169959c,torch_transformer__fold_01__relaxation__39e7e9e242b9
torch_transformer,sequence_features,1,interest,target_interest,-10,8,-80,PM(t) <- EEG features t-80..t-10,bd39db4c19d9f742cb059d0566f550cf160821412eeb67d3cc0780042dbd7317,0.480751,0.5305233333333333,15414,4501,42,11,5155422bb287c75b3cce8d1c853c6a3e07688c7e5fe265c3a114231519981d81,247f747293ff2dee9bb67947871ade27e79fec82aa4e9601eaed49294ed98f01,12c51839b94dc46f855c43d3e6c3e3432604f25e2d0431dfdcf44b24bdf5e45d,54f17358ff8e7ef188eb2d04c6bc17a82f4d04bb5b131e0f924611eded050f3f,a45f1955a2a724d144c094642f21982facb89d9bcbe927ca66634974f89c2869,torch_transformer__fold_01__interest__a45f1955a2a7
